image_path,label
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_807.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_808.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_809.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_810.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_811.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_812.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_813.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_814.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_815.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_816.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_817.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_818.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_819.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_820.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_821.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_822.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_823.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_824.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_825.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_826.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_827.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_828.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_829.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_830.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_831.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_832.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_833.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_834.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_835.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_836.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_837.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_838.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_839.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_840.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_841.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_842.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_843.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_844.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_845.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_846.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_847.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_848.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_849.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_850.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_851.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_852.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_853.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_854.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_855.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_856.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_857.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_858.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_859.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_860.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_861.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_862.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_863.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_864.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_865.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_866.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_867.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_868.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_869.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_870.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_871.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_872.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_873.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_874.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_875.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_876.jpg,post-impressionism
D:\StyleRecognition\Style-recognition\ImageDataset\Post-Impressionism\Vincent_van_Gogh\Vincent_van_Gogh_877.jpg,post-impressionism
